4.4186	8.46E-01	8.20E-01
4.4246	8.46E-01	8.20E-01
4.4306	8.46E-01	8.20E-01
4.4366	8.47E-01	8.21E-01
4.4426	8.47E-01	8.21E-01
4.4486	8.47E-01	8.22E-01
4.4546	8.47E-01	8.22E-01
4.4606	8.48E-01	8.22E-01
4.4666	8.48E-01	8.23E-01
4.4726	8.48E-01	8.23E-01
4.4785	8.49E-01	8.24E-01
4.4845	8.49E-01	8.24E-01
4.4905	8.49E-01	8.24E-01
4.4965	8.50E-01	8.25E-01
4.5025	8.50E-01	8.25E-01
4.5085	8.50E-01	8.26E-01
4.5145	8.51E-01	8.26E-01
4.5205	8.51E-01	8.26E-01
4.5265	8.51E-01	8.27E-01
4.5325	8.52E-01	8.27E-01
4.5384	8.52E-01	8.27E-01
4.5444	8.52E-01	8.28E-01
4.5504	8.53E-01	8.28E-01
4.5564	8.53E-01	8.29E-01
4.5624	8.53E-01	8.29E-01
4.5684	8.53E-01	8.29E-01
4.5744	8.54E-01	8.30E-01
4.5804	8.54E-01	8.30E-01
4.5864	8.54E-01	8.30E-01
4.5924	8.55E-01	8.31E-01
4.5983	8.55E-01	8.31E-01
4.6043	8.55E-01	8.32E-01
4.6103	8.56E-01	8.32E-01
4.6163	8.56E-01	8.32E-01
4.6223	8.56E-01	8.33E-01
4.6283	8.57E-01	8.33E-01
4.6343	8.57E-01	8.33E-01
4.6403	8.57E-01	8.34E-01
4.6463	8.58E-01	8.34E-01
4.6523	8.58E-01	8.35E-01
4.6582	8.58E-01	8.35E-01
4.6642	8.58E-01	8.35E-01
4.6702	8.59E-01	8.36E-01
4.6762	8.59E-01	8.36E-01
4.6822	8.59E-01	8.36E-01
4.6882	8.60E-01	8.37E-01
4.6942	8.60E-01	8.37E-01
4.7002	8.60E-01	8.38E-01
4.7062	8.61E-01	8.38E-01
4.7122	8.61E-01	8.38E-01
4.7181	8.61E-01	8.39E-01
4.7241	8.61E-01	8.39E-01
4.7301	8.62E-01	8.39E-01
4.7361	8.62E-01	8.40E-01
4.7421	8.62E-01	8.40E-01
4.7481	8.63E-01	8.40E-01
4.7541	8.63E-01	8.41E-01
4.7601	8.63E-01	8.41E-01
4.7661	8.64E-01	8.41E-01
4.7721	8.64E-01	8.42E-01
4.7780	8.64E-01	8.42E-01
4.7840	8.64E-01	8.43E-01
4.7900	8.65E-01	8.43E-01
4.7960	8.65E-01	8.43E-01
4.8020	8.65E-01	8.44E-01
4.8080	8.66E-01	8.44E-01
4.8140	8.66E-01	8.44E-01
4.8200	8.66E-01	8.45E-01
4.8260	8.67E-01	8.45E-01
4.8320	8.67E-01	8.45E-01
4.8379	8.67E-01	8.46E-01
4.8439	8.67E-01	8.46E-01
4.8499	8.68E-01	8.46E-01
4.8559	8.68E-01	8.47E-01
4.8619	8.68E-01	8.47E-01
4.8679	8.69E-01	8.47E-01
4.8739	8.69E-01	8.48E-01
4.8799	8.69E-01	8.48E-01
4.8859	8.69E-01	8.49E-01
4.8919	8.70E-01	8.49E-01
4.8978	8.70E-01	8.49E-01
4.9038	8.70E-01	8.50E-01
4.9098	8.71E-01	8.50E-01
4.9158	8.71E-01	8.50E-01
4.9218	8.71E-01	8.51E-01
4.9278	8.71E-01	8.51E-01
4.9338	8.72E-01	8.51E-01
4.9398	8.72E-01	8.52E-01
4.9458	8.72E-01	8.52E-01
4.9518	8.73E-01	8.52E-01
4.9577	8.73E-01	8.53E-01
4.9637	8.73E-01	8.53E-01
4.9697	8.73E-01	8.53E-01
4.9757	8.74E-01	8.54E-01
4.9817	8.74E-01	8.54E-01
4.9877	8.74E-01	8.54E-01
4.9937	8.75E-01	8.55E-01
4.9997	8.75E-01	8.55E-01
5.0057	8.75E-01	8.55E-01
5.0117	8.75E-01	8.56E-01
5.0176	8.76E-01	8.56E-01
5.0236	8.76E-01	8.56E-01
5.0296	8.76E-01	8.57E-01
5.0356	8.77E-01	8.57E-01
5.0416	8.77E-01	8.57E-01
5.0476	8.77E-01	8.58E-01
5.0536	8.77E-01	8.58E-01
5.0596	8.78E-01	8.58E-01
5.0656	8.78E-01	8.59E-01
5.0716	8.78E-01	8.59E-01
5.0775	8.78E-01	8.59E-01
5.0835	8.79E-01	8.60E-01
5.0895	8.79E-01	8.60E-01
5.0955	8.79E-01	8.60E-01
5.1015	8.80E-01	8.61E-01
5.1075	8.80E-01	8.61E-01
5.1135	8.80E-01	8.61E-01
5.1195	8.80E-01	8.61E-01
5.1255	8.81E-01	8.62E-01
5.1315	8.81E-01	8.62E-01
5.1374	8.81E-01	8.62E-01
5.1434	8.81E-01	8.63E-01
5.1494	8.82E-01	8.63E-01
5.1554	8.82E-01	8.63E-01
5.1614	8.82E-01	8.64E-01
5.1674	8.82E-01	8.64E-01
5.1734	8.83E-01	8.64E-01
5.1794	8.83E-01	8.65E-01
5.1854	8.83E-01	8.65E-01
5.1914	8.84E-01	8.65E-01
5.1973	8.84E-01	8.66E-01
5.2033	8.84E-01	8.66E-01
5.2093	8.84E-01	8.66E-01
5.2153	8.85E-01	8.66E-01
5.2213	8.85E-01	8.67E-01
5.2273	8.85E-01	8.67E-01
5.2333	8.85E-01	8.67E-01
5.2393	8.86E-01	8.68E-01
5.2453	8.86E-01	8.68E-01
5.2513	8.86E-01	8.68E-01
5.2572	8.86E-01	8.69E-01
5.2632	8.87E-01	8.69E-01
5.2692	8.87E-01	8.69E-01
5.2752	8.87E-01	8.70E-01
5.2812	8.87E-01	8.70E-01
5.2872	8.88E-01	8.70E-01
5.2932	8.88E-01	8.70E-01
5.2992	8.88E-01	8.71E-01
5.3052	8.88E-01	8.71E-01
5.3112	8.89E-01	8.71E-01
5.3171	8.89E-01	8.72E-01
5.3231	8.89E-01	8.72E-01
5.3291	8.89E-01	8.72E-01
5.3351	8.90E-01	8.72E-01
5.3411	8.90E-01	8.73E-01
5.3471	8.90E-01	8.73E-01
5.3531	8.90E-01	8.73E-01
5.3591	8.91E-01	8.74E-01
5.3651	8.91E-01	8.74E-01
5.3711	8.91E-01	8.74E-01
5.3770	8.91E-01	8.75E-01
5.3830	8.92E-01	8.75E-01
5.3890	8.92E-01	8.75E-01
5.3950	8.92E-01	8.75E-01
5.4010	8.92E-01	8.76E-01
5.4070	8.93E-01	8.76E-01
5.4130	8.93E-01	8.76E-01
5.4190	8.93E-01	8.77E-01
5.4250	8.93E-01	8.77E-01
5.4310	8.94E-01	8.77E-01
5.4369	8.94E-01	8.77E-01
5.4429	8.94E-01	8.78E-01
5.4489	8.94E-01	8.78E-01
5.4549	8.95E-01	8.78E-01
5.4609	8.95E-01	8.78E-01
5.4669	8.95E-01	8.79E-01
5.4729	8.95E-01	8.79E-01
5.4789	8.96E-01	8.79E-01
5.4849	8.96E-01	8.80E-01
5.4909	8.96E-01	8.80E-01
5.4968	8.96E-01	8.80E-01
5.5028	8.96E-01	8.80E-01
5.5088	8.97E-01	8.81E-01
5.5148	8.97E-01	8.81E-01
5.5208	8.97E-01	8.81E-01
5.5268	8.97E-01	8.82E-01
5.5328	8.98E-01	8.82E-01
5.5388	8.98E-01	8.82E-01
5.5448	8.98E-01	8.82E-01
5.5508	8.98E-01	8.83E-01
5.5567	8.99E-01	8.83E-01
5.5627	8.99E-01	8.83E-01
5.5687	8.99E-01	8.83E-01
5.5747	8.99E-01	8.84E-01
5.5807	8.99E-01	8.84E-01
5.5867	9.00E-01	8.84E-01
5.5927	9.00E-01	8.84E-01
5.5987	9.00E-01	8.85E-01
5.6047	9.00E-01	8.85E-01
5.6107	9.01E-01	8.85E-01
5.6166	9.01E-01	8.86E-01
5.6226	9.01E-01	8.86E-01
5.6286	9.01E-01	8.86E-01
5.6346	9.02E-01	8.86E-01
5.6406	9.02E-01	8.87E-01
5.6466	9.02E-01	8.87E-01
5.6526	9.02E-01	8.87E-01
5.6586	9.02E-01	8.87E-01
5.6646	9.03E-01	8.88E-01
5.6706	9.03E-01	8.88E-01
5.6765	9.03E-01	8.88E-01
5.6825	9.03E-01	8.88E-01
5.6885	9.03E-01	8.89E-01
5.6945	9.04E-01	8.89E-01
5.7005	9.04E-01	8.89E-01
5.7065	9.04E-01	8.89E-01
5.7125	9.04E-01	8.90E-01
5.7185	9.05E-01	8.90E-01
5.7245	9.05E-01	8.90E-01
5.7305	9.05E-01	8.90E-01
5.7364	9.05E-01	8.91E-01
5.7424	9.05E-01	8.91E-01
5.7484	9.06E-01	8.91E-01
5.7544	9.06E-01	8.91E-01
5.7604	9.06E-01	8.92E-01
5.7664	9.06E-01	8.92E-01
5.7724	9.06E-01	8.92E-01
5.7784	9.07E-01	8.92E-01
5.7844	9.07E-01	8.93E-01
5.7904	9.07E-01	8.93E-01
5.7963	9.07E-01	8.93E-01
5.8023	9.08E-01	8.93E-01
5.8083	9.08E-01	8.94E-01
5.8143	9.08E-01	8.94E-01
5.8203	9.08E-01	8.94E-01
5.8263	9.08E-01	8.94E-01
5.8323	9.09E-01	8.95E-01
5.8383	9.09E-01	8.95E-01
5.8443	9.09E-01	8.95E-01
5.8503	9.09E-01	8.95E-01
5.8562	9.09E-01	8.96E-01
5.8622	9.10E-01	8.96E-01
5.8682	9.10E-01	8.96E-01
5.8742	9.10E-01	8.96E-01
5.8802	9.10E-01	8.96E-01
5.8862	9.10E-01	8.97E-01
5.8922	9.11E-01	8.97E-01
5.8982	9.11E-01	8.97E-01
5.9042	9.11E-01	8.97E-01
5.9102	9.11E-01	8.98E-01
5.9161	9.11E-01	8.98E-01
5.9221	9.12E-01	8.98E-01
5.9281	9.12E-01	8.98E-01
5.9341	9.12E-01	8.99E-01
5.9401	9.12E-01	8.99E-01
5.9461	9.12E-01	8.99E-01
5.9521	9.13E-01	8.99E-01
5.9581	9.13E-01	9.00E-01
5.9641	9.13E-01	9.00E-01
5.9701	9.13E-01	9.00E-01
5.9760	9.13E-01	9.00E-01
5.9820	9.14E-01	9.00E-01
5.9880	9.14E-01	9.01E-01
5.9940	9.14E-01	9.01E-01
6.0000	9.14E-01	9.01E-01
